time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.69 0.199644 0.2007 0.250936 0.0979304 0.0976392 0.0791973 0.323756 -0.0254869 1.47338 -0.582088
1.7 0.199644 0.210385 0.254194 0.0979304 0.0952181 0.0789271 0.322445 -0.0271979 -1.73546 0.239893
1.71 0.312781 0.301959 0.257328 0.0696461 0.0723245 0.0786684 0.303901 -0.0244061 -1.97347 0.318462
1.72 0.312781 0.311643 0.260269 0.0696461 0.0699034 0.0784403 0.284515 -0.0212165 -1.90372 0.319454
1.73 0.312781 0.312665 0.263021 0.0696461 0.069648 0.078244 0.265958 -0.0180528 -1.80758 0.31328
1.74 0.312781 0.312771 0.265591 0.0696461 0.0696216 0.078079 0.248348 -0.0149496 -1.71449 0.307367
1.75 0.312781 0.312779 0.267991 0.0696461 0.0696194 0.0779448 0.231639 -0.0119004 -1.62727 0.30248
1.76 0.312781 0.312778 0.270227 0.0696461 0.0696196 0.0778408 0.215773 -0.00889455 -1.54594 0.298685
1.77 0.312781 0.312776 0.272309 0.0696461 0.0696201 0.0777668 0.200692 -0.00592123 -1.47023 0.295977
1.78 0.312781 0.312774 0.274243 0.0696461 0.0696206 0.0777224 0.186342 -0.00296961 -1.39987 0.294347
1.79 0.312781 0.312772 0.276038 0.0696461 0.069621 0.0777074 0.17267 -2.89211e-05 -1.3346 0.29379
1.8 0.312781 0.31277 0.277699 0.0696461 0.0696214 0.0777218 0.159626 0.00291153 -1.2742 0.294302
1.81 0.312781 0.312768 0.279232 0.0696461 0.0696217 0.0777656 0.147162 0.00586247 -1.21843 0.295886
1.82 0.312781 0.312767 0.280644 0.0696461 0.069622 0.0778391 0.135235 0.00883463 -1.16709 0.298547
1.83 0.312781 0.312766 0.281939 0.0696461 0.0696222 0.0779424 0.123799 0.0118388 -1.12001 0.302296
1.84 0.312781 0.312764 0.283121 0.0696461 0.0696224 0.078076 0.112814 0.014886 -1.077 0.307145
1.85 0.312781 0.312763 0.284196 0.0696461 0.0696225 0.0782403 0.10224 0.0179873 -1.0379 0.313113
1.86 0.312781 0.312762 0.285167 0.0696461 0.0696225 0.078436 0.0920374 0.021154 -1.00259 0.320221
1.87 0.312781 0.312762 0.286038 0.0696461 0.0696226 0.0786637 0.0821698 0.0243976 -0.970929 0.328495
1.88 0.312781 0.312761 0.286812 0.0696461 0.0696225 0.0789242 0.0726011 0.0277299 -0.942799 0.337965
1.89 0.312781 0.31276 0.287491 0.0696461 0.0696224 0.0792186 0.0632966 0.031163 -0.918101 0.348665
1.9 0.312781 0.31276 0.288078 0.0696461 0.0696223 0.0795479 0.0542224 0.0347095 -0.896744 0.360635
1.91 0.312781 0.312759 0.288576 0.0696461 0.0696221 0.0799132 0.0453454 0.0383823 -0.878651 0.373919
1.92 0.312781 0.312759 0.288986 0.0696461 0.0696219 0.080316 0.0366334 0.0421947 -0.863756 0.388563
1.93 0.312781 0.312759 0.289309 0.0696461 0.0696216 0.0807576 0.0280546 0.0461606 -0.852004 0.404622
1.94 0.312781 0.312759 0.289547 0.0696461 0.0696212 0.0812397 0.0195778 0.0502945 -0.843354 0.422154
1.95 0.312781 0.312759 0.289701 0.0696461 0.0696208 0.0817641 0.0111722 0.0546114 -0.837773 0.441224
1.96 0.312781 0.312759 0.289771 0.0696461 0.0696203 0.0823326 0.0028071 0.059127 -0.835241 0.461899
1.97 0.312781 0.312759 0.289757 0.0696461 0.0696198 0.0829474 -0.00554785 0.0638578 -0.835749 0.484257
1.98 0.312781 0.312759 0.28966 0.0696461 0.0696192 0.0836106 -0.0139231 0.068821 -0.839297 0.508375
1.99 0.312781 0.31276 0.289479 0.0696461 0.0696186 0.0843246 -0.022349 0.0740345 -0.845888 0.534333
2 0.312781 0.31276 0.289213 0.0696461 0.0696182 0.0850922 -0.0308557 0.0795168 -0.855442 0.562119
2.01 0.312781 0.312757 0.288861 0.0696461 0.069621 0.0859159 -0.0394679 0.0852816 -0.867008 0.590851
2.02 0.312781 0.312724 0.288423 0.0696461 0.069654 0.0867986 -0.0481595 0.0912925 -0.871318 0.611322
2.03 0.312781 0.312404 0.287899 0.0696461 0.0699732 0.0877408 -0.056418 0.0970271 -0.780379 0.535598
2.04 0.312781 0.309378 0.287313 0.0696461 0.0729996 0.0887212 -0.0591295 0.0973624 0.238079 -0.468535
2.05 0.277426 0.280761 0.286735 0.105001 0.101617 0.0896701 -0.0563039 0.0922997 0.327045 -0.544015
2.06 0.277426 0.277734 0.286188 0.105001 0.104643 0.0905662 -0.0530748 0.0869643 0.318781 -0.523054
2.07 0.277426 0.277415 0.285673 0.105001 0.104962 0.0914102 -0.0499745 0.0818811 0.301267 -0.493586
2.08 0.277426 0.277382 0.285188 0.105001 0.104995 0.0922048 -0.0470494 0.0770891 0.283749 -0.464813
2.09 0.277426 0.277379 0.284732 0.105001 0.104998 0.0929529 -0.044295 0.072577 0.267147 -0.437616
2.1 0.277426 0.277379 0.284302 0.105001 0.104997 0.0936572 -0.0417017 0.0683289 0.251507 -0.412
2.11 0.277426 0.27738 0.283897 0.105001 0.104997 0.0943203 -0.0392603 0.0643295 0.23678 -0.387882
2.12 0.277426 0.27738 0.283516 0.105001 0.104996 0.0949446 -0.0369618 0.0605642 0.222917 -0.365176
2.13 0.277426 0.277381 0.283158 0.105001 0.104995 0.0955324 -0.0347979 0.0570193 0.209865 -0.3438
2.14 0.277426 0.277381 0.28282 0.105001 0.104995 0.0960857 -0.0327607 0.0536819 0.197577 -0.323675
2.15 0.277426 0.277382 0.282502 0.105001 0.104994 0.0966066 -0.0308427 0.0505399 0.186009 -0.304728
2.16 0.277426 0.277382 0.282203 0.105001 0.104994 0.0970971 -0.0290371 0.0475818 0.175118 -0.28689
2.17 0.277426 0.277383 0.281921 0.105001 0.104993 0.0975589 -0.0273372 0.0447969 0.164865 -0.270097
2.18 0.277426 0.277383 0.281656 0.105001 0.104993 0.0979936 -0.0257368 0.042175 0.155212 -0.254286
2.19 0.277426 0.277384 0.281406 0.105001 0.104992 0.0984029 -0.0242301 0.0397065 0.146125 -0.239402
2.2 0.277426 0.277384 0.281171 0.105001 0.104992 0.0987882 -0.0228117 0.0373826 0.137569 -0.225388
2.21 0.277426 0.277384 0.280949 0.105001 0.104992 0.099151 -0.0214762 0.0351947 0.129515 -0.212195
2.22 0.277426 0.277385 0.280741 0.105001 0.104991 0.0994925 -0.020219 0.0331348 0.121932 -0.199775
2.23 0.277426 0.277385 0.280545 0.105001 0.104991 0.0998141 -0.0190354 0.0311956 0.114793 -0.188081
2.24 0.277426 0.277385 0.28036 0.105001 0.104991 0.100117 -0.017921 0.0293698 0.108073 -0.177072
2.25 0.277426 0.277385 0.280186 0.105001 0.10499 0.100402 -0.016872 0.0276509 0.101745 -0.166707
