time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
3.46 0.312953 0.312924 0.300514 0.265174 0.265139 0.262502 0.0747688 0.0158926 -0.450862 -0.0958024
3.47 0.312953 0.312923 0.301239 0.265174 0.265139 0.262656 0.0703921 0.0149626 -0.424467 -0.0901956
3.48 0.312953 0.312922 0.301922 0.265174 0.265139 0.262802 0.0662717 0.0140871 -0.399618 -0.0849171
3.49 0.312953 0.312921 0.302566 0.265174 0.265139 0.262938 0.0623925 0.0132627 -0.376224 -0.0799474
3.5 0.312953 0.31292 0.303171 0.265174 0.265139 0.263067 0.0587404 0.0124867 -0.354199 -0.0752687
3.51 0.312953 0.31292 0.303741 0.265174 0.265139 0.263188 0.055302 0.011756 -0.333464 -0.0708638
3.52 0.312953 0.312919 0.304278 0.265174 0.265138 0.263302 0.052065 0.0110681 -0.313943 -0.0667167
3.53 0.312953 0.312918 0.304783 0.265174 0.265138 0.26341 0.0490175 0.0104204 -0.295565 -0.0628124
3.54 0.312953 0.312918 0.305259 0.265174 0.265138 0.263511 0.0461483 0.0098107 -0.278262 -0.0591365
3.55 0.312953 0.312917 0.305707 0.265174 0.265138 0.263606 0.0434472 0.00923664 -0.261973 -0.0556758
3.56 0.312953 0.312917 0.306128 0.265174 0.265138 0.263696 0.0409041 0.00869617 -0.246637 -0.0524176
3.57 0.312953 0.312916 0.306525 0.265174 0.265138 0.26378 0.0385099 0.00818733 -0.2322 -0.0493502
3.58 0.312953 0.312916 0.306899 0.265174 0.265138 0.263859 0.0362559 0.00770827 -0.218607 -0.0464622
3.59 0.312953 0.312916 0.307251 0.265174 0.265138 0.263934 0.0341338 0.00725724 -0.20581 -0.0437433
3.6 0.312953 0.312915 0.307582 0.265174 0.265138 0.264005 0.0321359 0.00683261 -0.193763 -0.0411835
3.61 0.312953 0.312915 0.307894 0.265174 0.265138 0.264071 0.030255 0.00643282 -0.182421 -0.0387735
3.62 0.312953 0.312915 0.308187 0.265174 0.265138 0.264133 0.0284842 0.00605643 -0.171742 -0.0365046
3.63 0.312953 0.312914 0.308464 0.265174 0.265138 0.264192 0.026817 0.00570206 -0.161689 -0.0343684
3.64 0.312953 0.312914 0.308724 0.265174 0.265138 0.264248 0.0252475 0.00536844 -0.152225 -0.0323573
3.65 0.312953 0.312914 0.308969 0.265174 0.265138 0.2643 0.0237698 0.00505433 -0.143314 -0.0304639
3.66 0.312953 0.312914 0.3092 0.265174 0.265138 0.264349 0.0223786 0.00475861 -0.134925 -0.0286812
3.67 0.312953 0.312913 0.309417 0.265174 0.265138 0.264395 0.0210688 0.00448018 -0.127027 -0.0270029
