time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
2.04 0.186198 0.196981 0.240857 0.107598 0.10504 0.0935894 0.311942 0.00316702 -1.74483 0.367123
2.05 0.299736 0.28888 0.243885 0.0809686 0.0834851 0.0936408 0.293278 0.00726178 -1.98792 0.45183
2.06 0.299736 0.298598 0.246719 0.0809686 0.0812052 0.0937363 0.273728 0.0118412 -1.92218 0.464052
2.07 0.299736 0.299623 0.249362 0.0809686 0.0809642 0.093878 0.254967 0.0165121 -1.83 0.470121
2.08 0.299736 0.299729 0.251822 0.0809686 0.0809389 0.0940667 0.237112 0.021248 -1.74094 0.477073
2.09 0.299736 0.299738 0.254107 0.0809686 0.0809363 0.0943032 0.220118 0.0260618 -1.65785 0.485673
2.1 0.299736 0.299736 0.256227 0.0809686 0.080936 0.0945883 0.203925 0.0309703 -1.58076 0.496033
2.11 0.299736 0.299734 0.258188 0.0809686 0.080936 0.094923 0.188474 0.0359914 -1.50942 0.508196
2.12 0.299736 0.299732 0.259999 0.0809686 0.0809359 0.0953085 0.173709 0.0411435 -1.44357 0.52221
2.13 0.299736 0.29973 0.261665 0.0809686 0.0809358 0.0957463 0.159576 0.0464451 -1.38297 0.538125
2.14 0.299736 0.299728 0.263192 0.0809686 0.0809356 0.096238 0.146024 0.0519158 -1.32741 0.555999
2.15 0.299736 0.299726 0.264587 0.0809686 0.0809353 0.0967853 0.133004 0.0575752 -1.27668 0.575896
2.16 0.299736 0.299725 0.265854 0.0809686 0.0809349 0.0973902 0.120468 0.0634442 -1.2306 0.59789
2.17 0.299736 0.299724 0.266998 0.0809686 0.0809345 0.0980549 0.10837 0.0695439 -1.189 0.62206
2.18 0.299736 0.299722 0.268023 0.0809686 0.080934 0.0987819 0.096666 0.0758967 -1.15173 0.648495
2.19 0.299736 0.299721 0.268932 0.0809686 0.0809334 0.0995738 0.0853141 0.0825256 -1.11864 0.67729
2.2 0.299736 0.29972 0.26973 0.0809686 0.0809328 0.100433 0.0742728 0.0894548 -1.08963 0.708551
2.21 0.299736 0.29972 0.270418 0.0809686 0.080932 0.101364 0.0635016 0.0967095 -1.06459 0.742391
2.22 0.299736 0.299719 0.271001 0.0809686 0.0809312 0.102369 0.0529616 0.104316 -1.04342 0.778934
2.23 0.299736 0.299719 0.271478 0.0809686 0.0809303 0.103452 0.0426142 0.112302 -1.02605 0.818311
2.24 0.299736 0.299718 0.271853 0.0809686 0.0809292 0.104616 0.0324219 0.120697 -1.01241 0.860668
2.25 0.299736 0.299718 0.272127 0.0809686 0.0809281 0.105867 0.0223475 0.129531 -1.00246 0.906158
2.26 0.299736 0.299718 0.272301 0.0809686 0.0809269 0.107208 0.0123544 0.138837 -0.996161 0.954946
2.27 0.299736 0.299718 0.272374 0.0809686 0.0809255 0.108645 0.00240617 0.148648 -0.993485 1.00721
2.28 0.299736 0.299718 0.272349 0.0809686 0.080924 0.110183 -0.00753338 0.158999 -0.994425 1.06314
