tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 0.04 0 0.000 0 0 0 0 0.05 0.000394249 0.0383386 -0.197349 0.593658 -0.866179 0.683742 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 0.006 0 0 0 0 0.05 0.00639876 0.0386994 -0.304965 0.984404 -1.52285 1.14857 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 0.012 0 0 0 0 0.05 0.0124033 0.0390601 -0.412581 1.37515 -2.17953 1.61339 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 0.018 0 0 0 0 0.05 0.0184078 0.0394208 -0.520198 1.76589 -2.8362 2.07822 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 0.024 0 0 0 0 0.05 0.0244123 0.0397816 -0.627814 2.15664 -3.49288 2.54305 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.042 0 0 0 0 0.05 -0.041244 0.0738448 0.324365 -1.49371 2.73933 -1.89638 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.036 0 0 0 0 0.05 -0.0352395 0.0742055 0.216749 -1.10296 2.08266 -1.43155 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.030 0 0 0 0 0.05 -0.029235 0.0745663 0.109132 -0.712218 1.42598 -0.966724 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.024 0 0 0 0 0.05 -0.0232305 0.074927 0.00151604 -0.321473 0.769308 -0.501898 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.018 0 0 0 0 0.05 -0.017226 0.0752877 -0.1061 0.0692728 0.112633 -0.0370723 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.012 0 0 0 0 0.05 -0.0112215 0.0756485 -0.213717 0.460018 -0.544042 0.427754 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 -0.006 0 0 0 0 0.05 -0.00521695 0.0760092 -0.321333 0.850764 -1.20072 0.89258 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 0.000 0 0 0 0 0.05 0.000787561 0.0763699 -0.428949 1.24151 -1.85739 1.35741 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 0.006 0 0 0 0 0.05 0.00679207 0.0767307 -0.536565 1.63225 -2.51407 1.82223 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 0.012 0 0 0 0 0.05 0.0127966 0.0770914 -0.644182 2.023 -3.17074 2.28706 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.08 0 0.018 0 0 0 0 0.05 0.0188011 0.0774522 -0.751798 2.41375 -3.82742 2.75188 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.12 0 -0.048 0 0 0 0 0.05 -0.0468552 0.111515 0.200381 -1.2366 2.40479 -1.68754 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.12 0 -0.042 0 0 0 0 0.05 -0.0408507 0.111876 0.0927646 -0.845858 1.74812 -1.22271 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.12 0 -0.036 0 0 0 0 0.05 -0.0348462 0.112237 -0.0148517 -0.455113 1.09145 -0.757887 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.12 0 -0.030 0 0 0 0 0.05 -0.0288417 0.112598 -0.122468 -0.0643673 0.43477 -0.293061 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
