time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.74 0.2 0.199979 0.188972 -0.05 -0.0500316 -0.0044403 0.0663438 -0.132796 -0.4 1.65679
1.75 0.2 0.199981 0.189615 -0.05 -0.0500399 -0.00568617 0.0624609 -0.116454 -0.376593 1.6115
1.76 0.2 0.19998 0.190222 -0.05 -0.0500394 -0.00677079 0.0588052 -0.100536 -0.35455 1.57205
1.77 0.2 0.19998 0.190792 -0.05 -0.0500382 -0.00769812 0.0553634 -0.0849846 -0.333797 1.53831
1.78 0.2 0.199979 0.19133 -0.05 -0.050037 -0.00847152 0.0521231 -0.0697421 -0.314258 1.51018
1.79 0.2 0.199979 0.191835 -0.05 -0.0500361 -0.00909381 0.0490725 -0.0547535 -0.295864 1.48754
1.8 0.2 0.199978 0.192312 -0.05 -0.0500354 -0.00956725 0.0462005 -0.0399642 -0.278546 1.47032
1.81 0.2 0.199978 0.19276 -0.05 -0.0500349 -0.00989357 0.0434965 -0.0253203 -0.262242 1.45845
1.82 0.2 0.199978 0.193182 -0.05 -0.0500345 -0.010074 0.0409509 -0.0107686 -0.246892 1.45187
1.83 0.2 0.199977 0.193579 -0.05 -0.0500338 -0.0101091 0.0385542 0.0037428 -0.232441 1.45042
1.84 0.2 0.199977 0.193954 -0.05 -0.0500288 -0.00999909 0.0362978 0.0182583 -0.218836 1.45268
1.85 0.2 0.199977 0.194306 -0.05 -0.0499811 -0.009744 0.0341735 0.0327492 -0.206027 1.44551
1.86 0.2 0.199976 0.194637 -0.05 -0.0495287 -0.00934658 0.0321735 0.0464988 -0.193968 1.30441
1.87 0.2 0.199976 0.19495 -0.05 -0.0452478 -0.00884057 0.0302906 0.0522826 -0.182615 -0.147662
1.88 0.2 0.199976 0.195244 0 -0.00477647 -0.00832741 0.0285179 0.0501215 -0.171926 -0.284549
1.89 0.2 0.199976 0.19552 0 -0.0004958 -0.0078404 0.026849 0.0472824 -0.161864 -0.283283
1.9 0.2 0.199975 0.195781 0 -4.36133e-05 -0.00738149 0.0252777 0.0445243 -0.15239 -0.268325
1.91 0.2 0.199975 0.196026 0 3.61033e-06 -0.00694941 0.0237984 0.0419188 -0.143471 -0.252787
1.92 0.2 0.199975 0.196257 0 8.03519e-06 -0.00654261 0.0224057 0.0394648 -0.135074 -0.238005
1.93 0.2 0.199975 0.196475 0 7.97111e-06 -0.00615963 0.0210945 0.0371544 -0.127168 -0.224071
1.94 0.2 0.199975 0.196679 0 7.46823e-06 -0.00579907 0.01986 0.0349793 -0.119725 -0.210952
1.95 0.2 0.199975 0.196872 0 6.95262e-06 -0.00545962 0.0186978 0.0329315 -0.112718 -0.198601
1.96 0.2 0.199974 0.197054 0 6.46709e-06 -0.00514004 0.0176036 0.0310037 -0.106121 -0.186973
1.97 0.2 0.199974 0.197224 0 6.01408e-06 -0.00483917 0.0165734 0.0291887 -0.0999101 -0.176026
1.98 0.2 0.199974 0.197385 0 5.5919e-06 -0.00455592 0.0156036 0.0274799 -0.0940627 -0.16572
1.99 0.2 0.199974 0.197537 0 5.19854e-06 -0.00428924 0.0146905 0.0258712 -0.0885576 -0.156018
2 0.2 0.199974 0.197679 0 4.83206e-06 -0.00403818 0.0138308 0.0243567 -0.0833748 -0.146884
2.01 0.2 0.199974 0.197813 0 4.49068e-06 -0.00380181 0.0130215 0.0229309 -0.0784953 -0.138284
2.02 0.2 0.199974 0.19794 0 4.1727e-06 -0.00357928 0.0122595 0.0215885 -0.0739014 -0.130188
2.03 0.2 0.199974 0.198059 0 3.87657e-06 -0.00336978 0.0115421 0.0203248 -0.0695764 -0.122566
2.04 0.2 0.199974 0.198171 0 3.6008e-06 -0.00317254 0.0108667 0.019135 -0.0655046 -0.11539
2.05 0.2 0.199974 0.198276 0 3.34404e-06 -0.00298685 0.0102308 0.0180149 -0.061671 -0.108635
2.06 0.2 0.199974 0.198375 0 3.105e-06 -0.00281202 0.00963214 0.0169603 -0.0580619 -0.102275
2.07 0.2 0.199974 0.198469 0 2.88249e-06 -0.00264743 0.00906851 0.0159675 -0.054664 -0.0962873
2.08 0.2 0.199973 0.198557 0 2.67538e-06 -0.00249248 0.00853787 0.0150328 -0.0514649 -0.0906503
2.09 0.2 0.199973 0.19864 0 2.48265e-06 -0.0023466 0.00803828 0.0141528 -0.0484531 -0.0853433
2.1 0.2 0.199973 0.198718 0 2.30331e-06 -0.00220925 0.00756792 0.0133244 -0.0456176 -0.0803471
2.11 0.2 0.199973 0.198791 0 2.13647e-06 -0.00207995 0.0071251 0.0125444 -0.042948 -0.0756434
2.12 0.2 0.199973 0.19886 0 1.98126e-06 -0.00195821 0.00670818 0.0118101 -0.0404347 -0.071215
2.13 0.2 0.199973 0.198926 0 1.8369e-06 -0.0018436 0.00631567 0.0111188 -0.0380685 -0.067046
2.14 0.2 0.199973 0.198987 0 1.70266e-06 -0.0017357 0.00594612 0.010468 -0.0358407 -0.063121
2.15 0.2 0.199973 0.199045 0 1.57783e-06 -0.00163411 0.0055982 0.00985527 -0.0337434 -0.0594259
2.16 0.2 0.199973 0.199099 0 1.46179e-06 -0.00153847 0.00527064 0.00927841 -0.0317687 -0.0559471
2.17 0.2 0.199973 0.19915 0 1.35392e-06 -0.00144843 0.00496225 0.00873531 -0.0299097 -0.0526719
2.18 0.2 0.199973 0.199198 0 1.25368e-06 -0.00136366 0.0046719 0.00822401 -0.0281594 -0.0495885
2.19 0.2 0.199973 0.199243 0 1.16053e-06 -0.00128385 0.00439855 0.00774264 -0.0265116 -0.0466857
2.2 0.2 0.199973 0.199286 0 1.07399e-06 -0.00120871 0.00414119 0.00728945 -0.0249603 -0.0439527
2.21 0.2 0.199973 0.199326 0 9.93602e-07 -0.00113797 0.00389889 0.00686278 -0.0234997 -0.0413798
2.22 0.2 0.199973 0.199364 0 9.18947e-07 -0.00107138 0.00367077 0.0064611 -0.0221246 -0.0389575
2.23 0.2 0.199973 0.1994 0 8.49628e-07 -0.00100867 0.00345599 0.00608292 -0.0208299 -0.036677
2.24 0.2 0.199973 0.199433 0 7.85276e-07 -0.000949643 0.00325379 0.00572689 -0.0196111 -0.0345301
2.25 0.2 0.199973 0.199465 0 7.25546e-07 -0.000894067 0.00306342 0.00539169 -0.0184635 -0.0325088
2.26 0.2 0.199973 0.199495 0 6.70118e-07 -0.000841744 0.00288418 0.00507612 -0.0173831 -0.0306058
2.27 0.2 0.199973 0.199523 0 6.18693e-07 -0.000792483 0.00271518 0.00477902 -0.0164171 -0.0288143
2.28 0.2 0.199974 0.199549 0 5.70992e-07 -0.000746106 0.00255553 0.00449931 -0.0155132 -0.0271276
